Attribute names:	P0	P1	P2	P3	P4
Minor allele frequencies:	0.100	0.100	0.100	0.100	0.100
x: 1.49808564085498e-10
y: 1.02775032630069
Prevalence: 2.50000003334707e-10
Heritability: 0.400000000000000

Table:

1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10
1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10
1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10

1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10
1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10
1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10

1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10
1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10
1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10

1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10
1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10
1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10

1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10
1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10
1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10

1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10
1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10
1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10

1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10
1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10
1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10

1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10
1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10
1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10

1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10
1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10
1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10

1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10
1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10
1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10

1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10
1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10
1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10

1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10
1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10
1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10

1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10
1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10
1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10

1.49808564085498E-10, 1.49808564085498E-10, 1.49808564085498E-10
1.49808564085498E-10, 3.03774364707007E-10, 6.15978567156421E-10
